text,emotion
te digo que me salio la receta que estaba intentando,feliz
mira me pusieron obstaculos que no tenian sentido,enojo
mira lo que paso me ofrecieron un mejor cargo pero ya no puedo mas,feliz
ahora mismo me dieron la nota que esperaba y trato de disimularlo,feliz
lo que pasa es que me hablaron muy mal y me afecta mucho,enojo
te cuento que me mintieron en mi cara otra vez,enojo
la verdad me citaron para hablar y no se de que y no puedo evitarlo,miedo
en serio me siento realizado y no se que hacer,feliz
hoy estoy muy mamado de todo pero bueno,triste
desde hace dias tengo miedo de decir algo fuera de lugar y eso me tiene mal,miedo
no te miento aprobe todas las materias este semestre y me cuesta mucho,feliz
hoy me senti muy bien conmigo mismo men,feliz
sinceramente que descaro tan grande el de esa gente pero bueno,enojo
te digo que siento que si me equivoco no hay vuelta atras la verdad,miedo
la verdad es que que buena suerte la mia hoy,feliz
en este momento ya no tengo ganas todo el tiempo,triste
me descuentan del sueldo cosas que no firmé la verdad,enojo
hoy fue maravilloso esta semana,feliz
parce no tenemos para el arriendo este mes,triste
me entristece mucho pensar en eso,triste
la verdad siento que no tengo control de nada y me tiene mal,miedo
oye estoy con el animo muy por el piso,triste
men me invitaron a participar en algo importante,feliz
desde hace dias no supe si era una broma o algo serio y me cuesta mucho,triste
en serio me enfurece que actuen asi sinceramente,enojo
te digo que subi una foto y me arrepenti de haberla subido y no puedo evitarlo,triste
mira ya no aguanto esta situacion y no puedo evitarlo,enojo
es que estoy muy asustado sin saber que hacer y eso me preocupa mucho,miedo
la verdad por fin termine el proyecto sinceramente,feliz
sinceramente que estupidez lo que hiciste y no lo entiendo,enojo
me da pena decirlo pero nadie reconocio lo que aporte y no lo digo seguido,enojo
no puedo evitar que estoy muy nervioso con todo lo que pasa y me tiene muy nervioso,miedo
lo que pasa es que me ignoraron completamente de verdad,enojo
me descargó la culpa de algo que no fue mi error,enojo
parce extraño mucho a las personas que ya no estan y me tiene mal,triste
ultimamente tengo ansiedad otra vez,miedo
en serio me llamaron de la empresa y no dijeron para que la verdad,miedo
la verdad es que me siento muy pleno y contento,feliz
desde ayer odio esta situacion esta semana,enojo
me pusieron en evidencia en un grupo y me pesa cargarlo solo,enojo
la verdad es que siento una preocupacion muy grande,miedo
sinceramente que impotencia siento ahora sin excusas,enojo
te digo que me siento lleno de alegria y estoy muy agradecido,feliz
fijate que pase el semestre sin perder nada sinceramente,feliz
me da pena decirlo pero mi grupo hizo el trabajo sin contar conmigo y no lo digo seguido,triste
te digo que me angustia saber que todo queda guardado en internet y me afecta,miedo
me siento muy decaido en este momento y no lo puedo superar,triste
en serio me dieron acceso a la oportunidad que queria,feliz
no te miento tengo un presentimiento muy malo,miedo
men me canse de ser el que siempre aguanta pero bueno,triste
mira me trataron muy mal sin razon y me afecta mucho,enojo
hoy todo me afecta demasiado todo el tiempo,triste
mira no alcance el cupo en la universidad publica parce,triste
hoy que descaro tan grande el de esa gente pero bueno,enojo
es que me enferma tu comportamiento,enojo
ultimamente ya no esta la persona que queria y me afecta mucho,triste
hermano que descaro tan grande el de esa gente parce,enojo
no supe leer la situacion y meti la pata y trato de disimularlo,triste
hoy tengo un mal presentimiento desde ayer,miedo
en serio publicaron algo mio sin pedirme permiso y me cuesta mucho,enojo
de verdad estoy muy bajoneado con todo y me duele mucho,triste
mi abuelo ya no esta y nadie lo sabe,triste
quede muy contento con el resultado pero bueno,feliz
desde ayer estoy agradecido por todo,feliz
me da pena decirlo pero publico algo que me dejo muy mal y me afecta mucho,triste
es que me siento muy solo en esta ciudad y ya,triste
lo que pasa es que me reconocieron el esfuerzo en el trabajo sinceramente,feliz
es que me siento muy vacio aunque tenga cosas que hacer y me cuesta aceptarlo,triste
te juro que me interrumpieron cada vez que hable y no se como manejarlo,enojo
no me reconozco ultimamente de verdad,triste
hoy estoy con el animo muy por el piso y eso me duele,triste
no puedo creer que eso estuvo muy mal de tu parte y me parece muy mal,enojo
fijate que me escribieron solo para reclamarme pero ya no puedo mas,enojo
mira lo que paso cargue con toda la responsabilidad del grupo y trato de disimularlo,enojo
oye no se si ese mensaje significaba lo que creo y me afecta mucho,miedo
fallecio alguien cercano y ya,triste
estoy lleno de felicidad ahora mismo en serio,feliz
lo que pasa es que tengo una entrevista y me muero del susto y no lo puedo ocultar,miedo
te cuento que tengo miedo de que me quiten el trabajo la verdad,miedo
hoy se fue mi gato hoy pero necesitaba decirlo,triste
estoy muy preocupado todo el tiempo,miedo
en serio me salio redondo todo hoy hermano,feliz
la verdad ya no hablo con alguien que queria mucho,triste
sinceramente me hicieron perder un dia entero y me tiene mal,enojo
es que tengo miedo de que me alejen si se dan cuenta como soy y me afecta mucho,miedo
ultimamente por fin termine el proyecto sinceramente,feliz
todo cambio de golpe pero bueno,triste
lo que pasa es que siento que no soy tan inteligente como los demas pero ya no puedo mas,triste
en serio consegui apartamento en arriendo bien precio y no se que hacer,feliz
estoy agotado emocionalmente otra vez,triste
sinceramente siento una inquietud constante ahora y me tiene muy nervioso,miedo
oye encontre algo que habia perdido hace tiempo y me cuesta aceptarlo,feliz
ahora mismo me eliminó de sus contactos sin decir nada y me cuesta mucho,triste
te juro que me saco del grupo sin razon y eso me tiene mal,triste
es que no me puedo quitar esa preocupacion de encima y no puedo evitarlo,miedo
es que siento que cargue solo con todo otra vez,triste
me robaron,enojo
estoy realmente indignado todo el tiempo,enojo
fijate que consegui apartamento en arriendo bien precio y ya,feliz
hoy tengo miedo de que me vaya mal en las parciales la verdad,miedo
lo que pasa es que me tiene completamente harto y es agotador,enojo
hoy vi que me sacaron de un grupo y no dije nada y no puedo evitarlo,triste
hoy hicimos sancocho en familia y fue muy rico la verdad,feliz
no te miento me invitaron a participar en un proyecto,feliz
desde hace dias nadie entendio como me sentia otra vez,triste
es que siento que no tengo proposito y me afecta,triste
de verdad siento una pena muy grande por eso,triste
fijate que me llegó una carta del juzgado y no se que es y me cuesta mucho,miedo
hoy no se si voy a poder sostenerme solo bro,miedo
me respondio el mensaje que esperaba y me afecta mucho,feliz
perdi mi trabajo hoy,triste
hoy tengo ansiedad todo el tiempo,miedo
en serio borre todas mis fotos porque no me gustaba nada pero bueno,triste
me enfurece tu actitud y eso no esta bien,enojo
me fue de maravilla en la entrevista pero bueno,feliz
oye eso estuvo muy mal de tu parte y eso no esta bien,enojo
la verdad me tienen hasta la coronilla,enojo
hoy no puedo dejar de preocuparme y no puedo evitarlo,miedo
lo que es cierto es que me alegra ver que todo salio bien y es lo mejor que me paso,feliz
lo que pasa es que no supe como responder y ahora me arrepiento y no es facil admitirlo,triste
hoy eso me pone muy furioso parce,enojo
oye me preocupa tanto que no puedo dormir todo el tiempo,miedo
hoy estoy muy contento con lo logrado y estoy muy agradecido,feliz
la verdad es que cargue con toda la responsabilidad del grupo y no se como manejarlo,enojo
la verdad me quedé sin trabajo y no lo puedo creer,triste
me siento vulnerable,miedo
es que ya no quiero hablar de eso porque nadie entiende de verdad,triste
hoy estoy muy emocionado con esto y estoy muy contento,feliz
es que me asusta pensar en el futuro y me afecta mucho,miedo
la verdad nada me salio bien hoy pero no digo nada,enojo
fijate que tengo panico de no saber como actuar en esa situacion y trato de disimularlo,miedo
ultimamente me dieron la beca sinceramente,feliz
oye logre ahorrar lo que necesitaba,feliz
hoy me dieron la visa y nadie lo sabe,feliz
desde ayer me preocupa el futuro en este momento,miedo
fijate que me tiene con los nervios destrozados de verdad,miedo
ahora mismo ya no tengo ganas todo el tiempo,triste
en serio me toco irme del barrio que queria la verdad,triste
siento una tristeza muy grande ahora y quisiera que no fuera así,triste
te cuento que me cobraron de mas y no me quieren devolver y no se que hacer,enojo
mira me faltaron el respeto,enojo
mira extraño mucho a las personas que ya no estan,triste
la verdad me case hoy pero bueno,feliz
es que me gane una chamba buenisima y eso me duele,feliz
mira el silencio de esa persona me preocupa mucho y ya,miedo
honestamente me produce mucho enojo esto,enojo
mira hoy amaneci con toda la actitud y no se que hacer,feliz
ultimamente no tengo ganas de nada por todo lo que paso,triste
hoy estoy pasando un gran momento en este momento,feliz
ahora mismo me rindo de intentarlo otra vez,triste
no entendi el tono del mensaje y me confundi y me afecta mucho,triste
bro hoy todo el transporte me funciono perfecto pero bueno,feliz
te juro que me quitaron el like y eso me bajo el animo la verdad,triste
fijate que me da terror decepcionar a alguien que confio en mi y no es facil admitirlo,miedo
no te miento el transporte salio tardisimo y llegue tarde por eso,enojo
oye me enoja mucho lo que dijiste y no lo voy a tolerar,enojo
oye todo tiene sentido ahora de verdad,feliz
es que el partido de colombia salio bien de verdad,feliz
sinceramente me dicen que me esfuerce mas cuando ya doy todo pero bueno,enojo
fijate que me tienen hasta la coronilla y me tiene mal,enojo
lo que pasa es que me irritas con ese comportamiento y punto,enojo
no entiendo como la gente puede ser asi y nadie lo entiende,enojo
sinceramente cambiaron las reglas sin avisarme y me pesa cargarlo solo,enojo
sinceramente siento que algo no esta bien aunque todo parece normal y me afecta,miedo
no te miento ya nada es igual de verdad,triste
me tiene muy intranquilo todo esto y me cuesta mucho,miedo
parce me tiene muy cansado esta gente,enojo
lo que pasa es que me da terror mostrarme como soy de verdad y me pesa cargarlo solo,miedo
fijate que sali del pais por primera vez y no puedo evitarlo,feliz
es que todo esta mal organizado,enojo
parce me salio el negocio que queria y eso me duele,feliz
siento que voy a fallar manana y ya,miedo
la verdad es que hoy fui honesto y salio bien y me afecta mucho,feliz
hoy estoy muy asustado con lo que puede pasar de verdad,miedo
en este momento esto me molesta demasiado por todo lo que paso,enojo
hoy manana es el dia y no estoy listo pero necesitaba decirlo,miedo
hoy me perdi un momento importante,triste
es que tengo miedo de lo que piensen de mi y me afecta mucho,miedo
es que me preocupa tanto que no puedo dormir la verdad,miedo
desde ayer recibi buenas noticias en este momento,feliz
es que cumpli la meta que me habia puesto y ya,feliz
honestamente que actitud tan mala la tuya,enojo
sinceramente siento una preocupacion muy grande y me tiene muy nervioso,miedo
te digo que me da terror pensar que no hay salida y no puedo calmarlo,miedo
sinceramente tengo miedo de que se den cuenta que no entiendo y eso me tiene mal,miedo
la verdad es que me tienes agotado con tus cosas de verdad,enojo
hoy me siento muy pleno con lo que estoy haciendo men,feliz
mira estoy muy molesto con lo que hicieron,enojo
realmente tengo panico y no se que hacer,miedo
te digo que me reportaron sin motivo y me bloquearon la cuenta bro,enojo
en serio siento una tristeza que no me abandona de verdad,triste
que buen momento para estar feliz y no lo puedo creer,feliz
realmente estoy disfrutando mucho y eso me alegra,feliz
hoy tengo miedo de que me quiten el trabajo de verdad,miedo
la verdad es que siento un temor muy grande ahora mismo y eso me preocupa mucho,miedo
no se si contarte pero me respondieron con mala actitud sin razon,enojo
oye todo me pesa demasiado y eso me pesa,triste
realmente no tengo ganas de nada otra vez,triste
ultimamente hoy fue un gran dia todo el tiempo,feliz
te cuento que tengo un mal presentimiento desde ayer y me tiene mal,miedo
desde ayer me siento nervioso ultimamente,miedo
mira termine mi tesis,feliz
ahora mismo estoy muy contento todo el tiempo,feliz
en serio estoy muy ido hoy no se que me pasa de verdad,triste
me dejaron esperando sin explicacion sinceramente,enojo
es que me comi algo rico y me alegro el dia y no puedo evitarlo,feliz
hoy me siento muy triste esta semana,triste
no te miento me respondio el mensaje que esperaba y no lo digo seguido,feliz
no puedo creer que me enferma tu comportamiento y punto,enojo
hoy que bonito momento vivimos hoy y estoy muy contento,feliz
ahora mismo mi grupo hizo el trabajo sin contar conmigo y no puedo evitarlo,triste
sinceramente nada me salio bien hoy la verdad,enojo
