text,emotion
sinceramente estoy demasiado cansado otra vez,triste
en serio me da muy duro enfrentar esa conversacion,miedo
mira estoy muy mamado de todo hermano,triste
en serio me robaron el celular y estoy muy mal,triste
sinceramente me faltaron el respeto delante de todos,enojo
fijate que tengo panico de decir algo y que lo malinterpreten y no se como manejarlo,miedo
la verdad estoy muy contento y me encanta,feliz
sinceramente me siento lleno de energia hoy,feliz
fijate que todo esta mal organizado y necesito que alguien me entienda,enojo
en serio pude decir lo que sentia sin miedo y no puedo evitarlo,feliz
hermano que descaro tan grande el de esa gente parce,enojo
en este momento estoy agotado emocionalmente esta semana,triste
hoy me siento muy feliz otra vez,feliz
sinceramente siento un dolor muy grande en el pecho y quisiera que no fuera así,triste
es que me siento re bien parce de verdad,feliz
me dejaron plantado y ni se disculparon y eso me duele,enojo
estoy muy ilusionado con lo que viene la verdad,feliz
sinceramente tengo miedo de fallar y no se que hacer,miedo
es que estoy muy cansado de lucharla solo y no se que hacer,triste
no se si contarte pero me ignoraron cuando trate de explicarme y trato de disimularlo,enojo
definitivamente estoy muy preocupado y no se que hacer,miedo
no me puedo sacar esta sensacion de encima de verdad,miedo
la verdad tuve que repetir lo mismo mil veces la verdad,enojo
estoy muy feliz y emocionado y no lo puedo creer,feliz
te digo que estoy muy asustado con las noticias,miedo
la verdad hoy llore sin saber por que la verdad,triste
fijate que hoy me di cuenta que avance mucho,feliz
mira publicaron algo mio sin pedirme permiso y ya,enojo
de verdad que buen dia tuve hoy en serio sin duda,feliz
es que me fui de viaje y no puedo evitarlo,feliz
en este momento estoy disfrutando mucho y eso me alegra,feliz
te juro que me saco del grupo sin razon y nadie lo entiende,triste
hoy extraño como era todo antes y no se que hacer,triste
parce me cambiaron el turno sin avisarme,enojo
oye mi mejor amigo se fue para otro pais de verdad,triste
ultimamente nada tiene sentido por todo lo que paso,triste
es que tuve que fingir que estaba bien toda la noche y no lo digo seguido,triste
me encontre con un amigo que no veia hace tiempo y me cuesta mucho,feliz
sinceramente me tiene muy apagado esta situacion y no es facil,triste
fijate que cambiaron todo sin avisarme y no puedo evitarlo,enojo
para serte honesto me dieron la nota que esperaba y no se como manejarlo,feliz
no te miento estoy rodeado de gente y me siento solo y ya,triste
es que me dejaron solo en esto y ya,triste
sinceramente no voy a tolerar esto mas en serio,enojo
mira ya me colmaste la paciencia y no lo voy a tolerar,enojo
en serio me dijeron que exageraba y no puedo evitarlo,enojo
hoy me prometieron el trabajo y al final le dieron a otro y no se que hacer,enojo
ultimamente no voy a tolerar esto mas todo el tiempo,enojo
realmente estoy agotado emocionalmente y me duele mucho,triste
no se como va a terminar esto la verdad,miedo
fijate que me da muy duro enfrentar esa conversacion hermano,miedo
fijate que hoy llore sin saber por que y me tiene mal,triste
es que me dieron el trabajo que queria y nadie lo sabe,feliz
que suerte tan grande la mia,feliz
sinceramente ya no quiero hablar de eso porque nadie entiende de verdad,triste
parce que descaro tan grande el de esa gente pero bueno,enojo
me da ansiedad conocer gente nueva la verdad,miedo
fijate que me toco el dia libre y ya,feliz
me da pena decirlo pero me tratan diferente y no entienden por que me molesta y me tiene agotado,enojo
desde hace dias tengo miedo de caerle mal sin querer y no puedo evitarlo,miedo
hoy hoy fue un parche buenisimo pero bueno,feliz
oye nadie noto que algo me pasaba y me pesa cargarlo solo,triste
la verdad no pude ir a la graduacion la verdad,triste
fijate que no se que va a pasar con mi vida y no se que hacer,miedo
me llamaron de la empresa y no dijeron para que,miedo
sinceramente no estudie suficiente para esto de verdad,miedo
te cuento que me embargaron la cuenta y no entiendo por que y me cuesta mucho,miedo
mira me tiene muy desanimado todo esto,triste
me da pena decirlo pero termine todo lo que tenia pendiente y quisiera que alguien me ayudara,feliz
es que mi jefe quedo contento con mi trabajo y nadie lo entiende,feliz
te digo que siento una tristeza que no me abandona de verdad,triste
hoy tengo miedo de que se den cuenta que no entiendo y no puedo evitarlo,miedo
en serio me tiene muy cansado esa actitud y nadie lo entiende,enojo
me salio el cupo en el sena y nadie lo sabe,feliz
me da mucho miedo lo que dijeron y no puedo calmarlo,miedo
definitivamente ya no aguanto mas desde hace dias,enojo
vieja me puse muy feliz con eso parce,feliz
siento que la estoy embarrando en todo de verdad,triste
ultimamente me da ansiedad abrir ese chat y me tiene agotado,miedo
te cuento que me tiene muy cansado esta gente y me cuesta mucho,enojo
sinceramente siento una inquietud muy grande ahora,miedo
men siento que el tiempo se me acaba y no he hecho nada y no se que hacer,miedo
parce estoy muy ido hoy no se que me pasa y no es facil,triste
para serte honesto me duele el alma otra vez,triste
vi algo que me dejo muy intranquilo pero necesitaba decirlo,miedo
oye me hicieron firmar algo que no entendi la verdad,enojo
desde hace dias me dijeron que era muy sensible por sentirme mal y no se como manejarlo,enojo
desde hace dias termino mi carrera y no lo puedo ocultar,feliz
parce estoy muy bravo con lo que paso,enojo
sinceramente me tienen harto con esto en este momento,enojo
mira me da pena hablar en publico y manana me toca,miedo
parce me tiene muy apagado esta situacion,triste
siento una pena muy honda en mi,triste
te cuento que me dieron la beca y no se que hacer,feliz
te cuento que me salio el negocio que queria y me tiene mal,feliz
es que tengo un mal presentimiento con eso y nadie lo sabe,miedo
sinceramente tengo miedo de hablar y no se que hacer,miedo
la verdad mi familia estuvo muy unida hoy,feliz
la verdad no se si voy a poder sostenerme solo y me afecta,miedo
mira lo que paso me fue muy mal en el examen y me pesa cargarlo solo,triste
para serte honesto gane el concurso y ya,feliz
ahora mismo hoy fue maravilloso otra vez,feliz
oye tengo miedo de embarrarla con esa decision y no se que hacer,miedo
hoy siento que no soy suficiente la verdad,triste
fallecio alguien cercano de verdad,triste
no me reconozco ultimamente y no es facil,triste
no puedo evitar que tengo miedo de cometer un error grave y eso me preocupa mucho,miedo
te cuento que me rechazaron y duela mucho y es agotador,triste
ahora mismo me siento motivado con todo lo que paso,feliz
men borre todas mis fotos porque no me gustaba nada pero bueno,triste
fijate que tengo panico de no saber como actuar en esa situacion y trato de disimularlo,miedo
mira me cayo del cielo esa noticia hermano,feliz
me siento muy bien en este momento en serio,feliz
la verdad tengo ansiedad de pensar en todo lo que falta y no se que hacer,miedo
la verdad me tocó pagar una multa que no era justa,enojo
la verdad es que por fin me contestaron y me pesa cargarlo solo,feliz
hoy me escribio la persona que me gusta y necesito que alguien me entienda,feliz
sinceramente siento que no tengo proposito de verdad,triste
vi algo que me dejo muy intranquilo y no se que hacer,miedo
estoy muy alegre con lo que vivo en serio,feliz
lo que pasa es que no se como aguantarte tanto y me parece muy mal,enojo
ultimamente no quiero salir solo todo el tiempo,miedo
la verdad me trataron muy mal sin razon de verdad,enojo
parce me tiene muy enojado esa situacion la verdad,enojo
ahora mismo todo me da miedo por todo lo que paso,miedo
desde hace dias me dejaron solo en esto y me tiene mal,triste
la verdad la incertidumbre me tiene paralizado,miedo
en serio me dieron acceso a la oportunidad que queria pero bueno,feliz
oye me tocó madrugar y no dormí nada y encima salio mal y no se que hacer,triste
sinceramente dijeron mentiras sobre mi en redes bro,enojo
estoy muy feliz con los resultados,feliz
me dejaron,triste
me robaron el celular y estoy muy mal y me cuesta mucho,triste
es que siento que no encajo en ningún lado y no puedo evitarlo,triste
mira abusaron de mi confianza y necesito que alguien me entienda,enojo
te juro que nadie noto que algo me pasaba y quisiera que alguien me ayudara,triste
hermano me tienen muy mamado con esa vuelta y me tiene mal,enojo
no logre lo que esperaba de verdad,triste
sinceramente no me dejaron hablar y es agotador,enojo
es que hoy me senti comodo siendo yo mismo y quisiera que alguien me ayudara,feliz
la verdad estoy al limite de mi paciencia sinceramente,enojo
oye no se como decirlo sin que se enojen y me tiene agotado,miedo
me siento muy achantado hoy pero bueno,triste
la verdad hoy llore sin saber por que,triste
no te miento me rindo de intentarlo de verdad,triste
me dieron el trabajo que queria de verdad,feliz
fijate que estoy que no me la creo pero bueno,feliz
la verdad estoy emocionado desde hace dias,feliz
desde hace dias mi familia esta bien y no se que hacer,feliz
te cuento que me faltaron el respeto delante de todos la verdad,enojo
ahora mismo todo salio perfecto todo el tiempo,feliz
sinceramente me da pavor equivocarme y ya,miedo
sinceramente me da ira tu actitud,enojo
mira me saca de quicio todo esto y necesito que alguien me entienda,enojo
desde hace dias perdi una oportunidad importante y ya,triste
me molesta tu falta de consideracion de verdad,enojo
hoy no me dejaron hablar y me afecta mucho,enojo
no se si contarte pero tengo miedo de ver lo que me respondieron de verdad,miedo
la verdad es que que alegria tan grande la mia y es lo mejor que me paso,feliz
estoy muy decaido y sin fuerzas y quisiera que no fuera así,triste
ahora mismo estoy emocionalmente agotado y no se que hacer,triste
no se si contarte pero por fin me contestaron y no es facil admitirlo,feliz
no te miento me echaron sin explicacion y nadie lo sabe,triste
te cuento que me fue de maravilla en la entrevista y me cuesta mucho,feliz
parce me tiene muy apagado esta situacion la verdad,triste
la verdad estoy con el animo muy por el piso la verdad,triste
llegue a los seguidores que queria y no es facil,feliz
llegue y me dijeron que no habia cupo la verdad,enojo
lo que pasa es que no supe como responder y ahora me arrepiento y no es facil admitirlo,triste
es que tengo miedo de cometer un error grave,miedo
ahora mismo me siento horrible hoy desde hace dias,triste
fijate que me excluyeron de la decision sin explicacion,enojo
la verdad es que no puedo creer tu irresponsabilidad,enojo
dijeron mentiras sobre mi en redes pero bueno,enojo
me tiene muy desanimado todo esto y no puedo evitarlo,triste
me preocupa no poder pagar el arriendo el otro mes y eso me duele,miedo
es que me llegó una carta del juzgado y no se que es y ya,miedo
mi abuelo ya no esta y me afecta,triste
en serio me tiene con los nervios destrozados,miedo
es que mi mejor amigo se fue a vivir lejos,triste
estoy muy asustado sin saber que hacer,miedo
hoy me siento desconectado de todo y es agotador,triste
parce por fin me salio el pasaporte,feliz
realmente esto arruino mi dia y estoy cansado,enojo
mira lo que paso no es la primera vez y eso me tiene agotado de verdad,enojo
hoy me salio el traslado que pedi parce,feliz
sinceramente abusaron de mi confianza y necesito que alguien me entienda,enojo
en serio vi que me sacaron de un grupo y no dije nada de verdad,triste
ultimamente me siento muy triste y no se que hacer,triste
para serte honesto me siento muy bien conmigo mismo la verdad,feliz
en serio tengo un mal presentimiento con eso,miedo
hoy me siento excelente con todo lo que paso,feliz
sinceramente me duele mucho lo que significa esto y me duele mucho,triste
la verdad estoy harto de esto y eso empeora todo,enojo
me di cuenta que nadie me busca si yo no busco y nadie lo entiende,triste
parce me da mucha pena decirle eso a la gente pero bueno,miedo
no voy a tolerar ese comportamiento y punto,enojo
me da ansiedad publicar algo y que lo juzguen de verdad,miedo
realmente que problema tan absurdo y me afecta mucho,enojo
me pusieron el visto y luego respondieron bien y no es facil admitirlo,feliz
en serio estoy muy emocionado con lo que viene,feliz
estoy muy asustado con lo que puede pasar parce,miedo
tengo una entrevista y me muero del susto y no se que hacer,miedo
lo que pasa es que me tiene indignado lo que paso y no lo entiendo,enojo
la verdad me asusta mucho lo que esta pasando en el barrio pero bueno,miedo
te digo que hoy fue un dia increible y no lo puedo creer,feliz
sinceramente mi familia se fue a vivir lejos y me siento solo,triste
es que vi las historias de todos y me senti muy mal y me tiene pensando mucho,triste
que dia tan bueno fue hoy y es lo mejor que me paso,feliz
hoy estoy con una nota hoy hermano,feliz
desde ayer esto arruino mi dia todo el tiempo,enojo
me siento inseguro y me afecta mucho,miedo
fijate que siento que a nadie le importo y no se que hacer,triste
siento que perdi una etapa de mi vida y me afecta,triste
